,valeur_fonciere,adresse_numero,adresse_nom_voie,code_postal,nom_commune,id_parcelle,nombre_lots,code_type_local,type_local,nombre_pieces_principales,code_nature_culture,surface_terrain,longitude,latitude
3788,90000.0,35.0,RUE EMILE ZOLA,71450.0,Blanzy,71040000AS0276,0,1.0,Maison,4.0,J,126.0,4.386233,46.684025
2629,25000.0,6399.0,RUE JEAN MONNET,71450.0,Blanzy,71040000AP0415,0,3.0,Dépendance,0.0,P,6740.0,4.392824,46.696684999999995
2330,38000.0,9.0,RTE DE MACON,71450.0,Blanzy,71040000AP0136,0,2.0,Appartement,1.0,S,517.0,4.391903,46.69469
3343,250.0,0.0,RUE DE LA COOPERATIVE,71450.0,Blanzy,71040000AD0569,0,0.0,0,0.0,S,16.0,4.397399,46.711713
3789,90000.0,35.0,RUE EMILE ZOLA,71450.0,Blanzy,71040000AS0276,0,1.0,Maison,4.0,S,800.0,4.386233,46.684025
3754,65000.0,6.0,RUE JEAN MONNET,71450.0,Blanzy,71040000AP0229,0,4.0,Local industriel. commercial ou assimilé,0.0,S,96.0,4.391723000000001,46.696842
2401,45000.0,22.0,RUE DES COMMUNAUTES,71450.0,Blanzy,71040000AC0848,0,1.0,Maison,2.0,S,216.0,4.391691000000001,46.710442
2402,45000.0,22.0,RUE DES COMMUNAUTES,71450.0,Blanzy,71040000AC0848,0,1.0,Maison,2.0,J,404.0,4.391691000000001,46.710442
2627,25000.0,6399.0,RUE JEAN MONNET,71450.0,Blanzy,71040000AP0415,0,3.0,Dépendance,0.0,P,6740.0,4.392824,46.696684999999995
2626,25000.0,6399.0,RUE JEAN MONNET,71450.0,Blanzy,71040000AP0415,0,3.0,Dépendance,0.0,P,6740.0,4.392824,46.696684999999995
4216,170000.0,0.0,LES GRANDS CHAMPS,71450.0,Blanzy,71040000AI0005,0,0.0,0,0.0,S,520.0,4.397666,46.698392
2682,111000.0,38.0,RUE PASTEUR,71450.0,Blanzy,71040000AB0404,1,1.0,Maison,5.0,S,291.0,4.386701,46.706281
3513,173500.0,199.0,RUE DE LA FORET RONDE,71450.0,Blanzy,71040000AX0269,0,1.0,Maison,2.0,J,3510.0,4.356521,46.699558
4219,170000.0,0.0,LES GRANDS CHAMPS,71450.0,Blanzy,71040000AI0008,0,0.0,0,0.0,T,9022.0,4.398861,46.69869
2108,6000.0,0.0,CREUX SAILLOT,71450.0,Blanzy,710400000D0082,0,0.0,0,0.0,P,14462.0,4.423623,46.686946
2630,25000.0,6399.0,RUE JEAN MONNET,71450.0,Blanzy,71040000AP0415,0,3.0,Dépendance,0.0,P,6740.0,4.392824,46.696684999999995
3519,35000.0,9.0,RUE DE MARMAGNE,71450.0,Blanzy,71040000AX0143,0,1.0,Maison,3.0,S,395.0,4.363105,46.699002
3520,35000.0,0.0,GRANDE TERRE,71450.0,Blanzy,71040000AX0144,0,0.0,0,0.0,J,805.0,4.3630889999999996,46.699251000000004
4230,182740.0,1.0,RUE DU BOIS DES RANCHES,71450.0,Blanzy,71040000AR0370,0,0.0,0,0.0,S,1020.0,4.387361,46.685826
3512,173500.0,199.0,RUE DE LA FORET RONDE,71450.0,Blanzy,71040000AX0269,0,1.0,Maison,2.0,S,470.0,4.356521,46.699558
3755,65000.0,6.0,RUE JEAN MONNET,71450.0,Blanzy,71040000AP0229,0,1.0,Maison,4.0,S,96.0,4.391723000000001,46.696842
2574,174200.0,2.0,RUE DE SAINT EUSEBE,71450.0,Blanzy,71040000AD0619,0,1.0,Maison,4.0,J,759.0,4.396193,46.71182
2575,174200.0,2.0,RUE DE SAINT EUSEBE,71450.0,Blanzy,71040000AD0619,0,1.0,Maison,4.0,S,500.0,4.396193,46.71182
3925,93000.0,6.0,RUE DE LA GARE,71450.0,Blanzy,71040000AK0478,0,1.0,Maison,4.0,S,414.0,0.0,0.0
3511,140000.0,0.0,BOIS BOULAY,71450.0,Blanzy,71040000AE0417,0,0.0,0,0.0,P,2505.0,4.392643,46.706033000000005
3510,140000.0,251.0,RUE DU BOIS BOULAY,71450.0,Blanzy,71040000AE0060,0,1.0,Maison,5.0,S,366.0,4.39275,46.7064
4220,170000.0,0.0,LES GRANDS CHAMPS,71450.0,Blanzy,71040000AI0042,0,0.0,0,0.0,P,8422.0,4.398748,46.697767999999996
3555,5000.0,0.0,LE BOURG,71450.0,Blanzy,71040000AP0284,0,0.0,0,0.0,AB,1035.0,4.395311,46.695633
3095,32000.0,0.0,LES CREPINS,71450.0,Blanzy,710400000A0564,0,0.0,0,0.0,P,907.0,4.406003,46.721258
2573,174200.0,0.0,BOIS BOULAY,71450.0,Blanzy,71040000AD0587,0,0.0,0,0.0,S,271.0,4.396346,46.712053999999995
3509,140000.0,0.0,BOIS BOULAY,71450.0,Blanzy,71040000AE0059,0,0.0,0,0.0,J,242.0,4.392862999999999,46.706329
2109,6000.0,0.0,CREUX SAILLOT,71450.0,Blanzy,710400000D0405,0,0.0,0,0.0,T,14153.0,4.424623,46.686572999999996
2592,70000.0,4.0,PL DE LA LIBERATION,71450.0,Blanzy,71040000AP0453,0,1.0,Maison,4.0,S,195.0,4.391525,46.696435
3090,70000.0,18.0,RTE DES BIZOTS,71450.0,Blanzy,71040000AE0319,0,1.0,Maison,4.0,S,966.0,4.395077,46.70834
3094,32000.0,0.0,LA COMBE,71450.0,Blanzy,710400000A0350,0,0.0,0,0.0,P,13927.0,4.404656,46.718833000000004
3091,32000.0,0.0,PRE DE L ETANG,71450.0,Blanzy,710400000A0333,0,0.0,0,0.0,P,32510.0,4.402788,46.720781
2625,5000.0,0.0,PL DE LA LIBERATION,71450.0,Blanzy,71040000AP0454,0,0.0,0,0.0,S,275.0,4.391701,46.696332
3092,32000.0,0.0,LE CHENEVET ET LE PETIT PR,71450.0,Blanzy,710400000A0334,0,0.0,0,0.0,P,32635.0,4.404953,46.720771
3093,32000.0,0.0,LA COMBE,71450.0,Blanzy,710400000A0350,0,0.0,0,0.0,P,27853.0,4.404656,46.718833000000004
3671,50000.0,5.0,RUE JEAN BOUVERI,71450.0,Blanzy,71040000AO0229,0,1.0,Maison,5.0,S,513.0,4.390366,46.691613000000004
3670,50000.0,5.0,RUE JEAN BOUVERI,71450.0,Blanzy,71040000AO0229,0,3.0,Dépendance,0.0,S,513.0,4.390366,46.691613000000004
1160,1.0,0.0,LES BROSSES,71460.0,Bonnay,71042000ZI0095,0,0.0,0,0.0,S,484.0,4.629814,46.5543
429,170414.0,5000.0,LE BOURG,71460.0,Bonnay,710420000D0573,1,4.0,Local industriel. commercial ou assimilé,0.0,0,0.0,4.621986,46.55113
1159,1.0,0.0,LES BROSSES,71460.0,Bonnay,71042000ZI0094,0,0.0,0,0.0,T,1290.0,4.629766,46.554168
261,100000.0,5000.0,LE BOURG,71460.0,Bonnay,710420000D0573,1,4.0,Local industriel. commercial ou assimilé,0.0,0,0.0,4.621986,46.55113
428,170414.0,5000.0,LE BOURG,71460.0,Bonnay,710420000D0573,1,4.0,Local industriel. commercial ou assimilé,0.0,0,0.0,4.621986,46.55113
5099,600.0,0.0,FORET DE VISARGENT,71330.0,Bosjean,71044000ZD0102,0,0.0,0,0.0,BS,7982.0,5.361187,46.774975
4445,9000.0,0.0,LES CHAINTRES BERNOUX,71330.0,Bosjean,71044000ZI0066,0,0.0,0,0.0,T,3480.0,5.340687,46.754287
4504,12000.0,11.0,HAM LES CHAVANNES,71330.0,Bosjean,71044000ZB0068,0,0.0,0,0.0,S,550.0,5.3379650000000005,46.781826
4444,9000.0,0.0,LES CHAINTRES BERNOUX,71330.0,Bosjean,71044000ZI0065,0,0.0,0,0.0,T,2010.0,5.341524,46.754106
4346,800.0,0.0,LES GRANDES TERRES,71330.0,Bosjean,71044000ZL0031,0,0.0,0,0.0,T,2640.0,5.343333,46.762021999999995
4816,149000.0,171.0,IMP DU CHAMP PERNOT,71330.0,Bouhans,71045000AK0068,0,1.0,Maison,3.0,S,1034.0,5.287128,46.75781
4817,149000.0,0.0,CHAMP PERNOT,71330.0,Bouhans,71045000AK0069,0,0.0,0,0.0,T,1683.0,5.287849,46.757715000000005
1803,80000.0,1.0,RUE DU CHAMP DES VIGNES,71140.0,Bourbon-Lancy,71047000BI0038,0,1.0,Maison,4.0,J,548.0,3.7759099999999997,46.623312
1804,80000.0,1.0,RUE DU CHAMP DES VIGNES,71140.0,Bourbon-Lancy,71047000BI0038,0,1.0,Maison,4.0,S,500.0,3.7759099999999997,46.623312
1854,170000.0,8.0,RUE DU CHAMP DU BOURG,71140.0,Bourbon-Lancy,71047000AX0015,0,1.0,Maison,3.0,S,1460.0,3.763172,46.629432
1765,72500.0,9005.0,CHE DES BUTTES,71140.0,Bourbon-Lancy,71047000BW0070,0,1.0,Maison,5.0,J,1208.0,3.7808260000000002,46.612109000000004
1764,72500.0,9005.0,CHE DES BUTTES,71140.0,Bourbon-Lancy,71047000BW0070,0,1.0,Maison,5.0,S,500.0,3.7808260000000002,46.612109000000004
1802,80000.0,0.0,RUE DU CHAMP DES VIGNES,71140.0,Bourbon-Lancy,71047000BI0036,0,0.0,0,0.0,S,53.0,3.7763459999999998,46.62336
1539,60000.0,4.0,RUE DES NOUETTES,71140.0,Bourbon-Lancy,71047000BH0258,0,1.0,Maison,4.0,S,897.0,3.774365,46.621509
1646,1.0,0.0,LA TUILERIE,71110.0,Bourg-le-Comte,71048000AB0162,0,0.0,0,0.0,L,66.0,0.0,0.0
1179,2136.6,0.0,EN FRATY,71520.0,Bourgvilain,710500000D0234,0,0.0,0,0.0,BT,11870.0,4.648632,46.356021000000005
1424,112000.0,0.0,LA FOURNACHE,71350.0,Bragny-sur-Saône,71054000AC0089,0,0.0,0,0.0,P,1060.0,5.05173,46.940339
1425,112000.0,11.0,LE BAS DE SAONE,71350.0,Bragny-sur-Saône,71054000AC0090,0,1.0,Maison,4.0,S,1325.0,5.052089,46.940138
4811,50.0,0.0,LA BUTARDE,71500.0,Branges,710560000A1040,0,0.0,0,0.0,S,51.0,5.161893,46.6529
4661,75000.0,990.0,RUE DU LADRE,71500.0,Branges,71056000AK0235,0,1.0,Maison,3.0,S,459.0,5.199254,46.643532
4862,20000.0,0.0,LA BUTARDE,71500.0,Branges,710560000A1039,0,0.0,0,0.0,P,681.0,5.162312,46.652308000000005
4861,20000.0,0.0,LA BUTARDE,71500.0,Branges,710560000A1039,0,0.0,0,0.0,BT,681.0,5.162312,46.652308000000005
5490,100000.0,0.0,LES VERNETS,71500.0,Branges,710560000E0297,0,0.0,0,0.0,P,4510.0,5.154978,46.645288
5195,42000.0,0.0,CHEVAGNY,71500.0,Branges,71056000AE0740,0,0.0,0,0.0,T,6611.0,5.204063,46.646873
5491,100000.0,90.0,IMP DES VERNETS,71500.0,Branges,710560000E0298,0,1.0,Maison,4.0,S,2320.0,5.154966,46.645789
4553,34801.2,0.0,LES SENNECIERES,71500.0,Branges,71056000AD0617,0,0.0,0,0.0,AB,1861.0,5.186407,46.657579
4552,34801.2,0.0,LES SENNECIERES,71500.0,Branges,71056000AD0614,0,0.0,0,0.0,AB,2116.0,5.187728,46.656771
4551,34801.2,0.0,LES SENNECIERES,71500.0,Branges,71056000AD0612,0,0.0,0,0.0,AB,4635.0,5.186793,46.657175
5929,1800.0,0.0,LE CHETIF PRE,71500.0,Branges,710560000F0849,0,0.0,0,0.0,P,3200.0,5.129994,46.649778999999995
4660,161000.0,905.0,RUE DE MOGNY,71500.0,Branges,710560000F1085,0,1.0,Maison,3.0,AG,2361.0,5.143871,46.652578000000005
4863,20000.0,0.0,LA BUTARDE,71500.0,Branges,710560000A1045,0,0.0,0,0.0,BT,229.0,5.1619589999999995,46.652204
5489,100000.0,0.0,LES VERNETS,71500.0,Branges,710560000E0296,0,0.0,0,0.0,P,11188.0,5.154878,46.643661
4659,161000.0,905.0,RUE DE MOGNY,71500.0,Branges,710560000F1085,0,1.0,Maison,3.0,S,1000.0,5.143871,46.652578000000005
5931,1800.0,0.0,LES RIPPES,71500.0,Branges,710560000F0451,0,0.0,0,0.0,T,9000.0,5.135484,46.654577
4732,110000.0,330.0,RTE DU BOURG,71500.0,Branges,71056000AP0084,0,1.0,Maison,3.0,S,84.0,5.170504,46.643611
5106,101500.0,10.0,ALL DES LILAS,71500.0,Branges,71056000AL0151,0,1.0,Maison,4.0,J,120.0,5.187914,46.643181
4733,110000.0,330.0,RTE DU BOURG,71500.0,Branges,71056000AP0085,0,1.0,Maison,3.0,S,593.0,5.1703019999999995,46.643679999999996
4734,110000.0,330.0,RTE DU BOURG,71500.0,Branges,71056000AP0087,0,0.0,0,0.0,S,171.0,5.17054,46.643699
4729,110000.0,0.0,LE BOURG,71500.0,Branges,71056000AP0078,0,0.0,0,0.0,J,268.0,5.170059999999999,46.643147
5930,1800.0,0.0,CHAMP DE LA MARE,71500.0,Branges,710560000F1166,0,0.0,0,0.0,T,5800.0,0.0,0.0
5942,106000.0,9059.0,LES LIETS,71500.0,Branges,71056000AL0211,0,1.0,Maison,5.0,S,310.0,5.188083,46.645734999999995
5941,106000.0,550.0,RTE DES LIETS,71500.0,Branges,71056000AL0208,0,3.0,Dépendance,0.0,J,319.0,5.187944,46.645849
4735,110000.0,330.0,RTE DU BOURG,71500.0,Branges,71056000AP0090,0,1.0,Maison,1.0,S,518.0,5.170277,46.643862
4730,110000.0,0.0,LE BOURG,71500.0,Branges,71056000AP0079,0,0.0,0,0.0,J,425.0,5.170252,46.643227
4736,110000.0,330.0,RTE DU BOURG,71500.0,Branges,71056000AP0191,0,0.0,0,0.0,S,708.0,5.170236,46.643576
5940,106000.0,550.0,RTE DES LIETS,71500.0,Branges,71056000AL0208,0,3.0,Dépendance,0.0,S,1312.0,5.187944,46.645849
5575,2000.0,0.0,CURTIL CANOT,71500.0,Branges,710560000A0929,0,0.0,0,0.0,T,10930.0,5.133022,46.660574
4725,110000.0,137.0,RUE DE LA CREUSETTE,71500.0,Branges,71056000AN0337,0,1.0,Maison,4.0,S,800.0,5.17928,46.644693
5573,62000.0,0.0,CHEVAGNY,71500.0,Branges,71056000AE0741,0,0.0,0,0.0,T,1599.0,5.204097,46.647187
5120,40000.0,5000.0,RUE DES AUBEPINES,71500.0,Branges,710560000C0788,0,4.0,Local industriel. commercial ou assimilé,0.0,S,3000.0,5.203901999999999,46.661002
5572,62000.0,485.0,RTE DE DIJON,71500.0,Branges,71056000AE0739,0,1.0,Maison,4.0,S,561.0,5.204013,46.647357
4550,34801.2,0.0,LES SENNECIERES,71500.0,Branges,71056000AD0610,0,0.0,0,0.0,AB,1055.0,5.188504,46.656217
5107,101500.0,10.0,ALL DES LILAS,71500.0,Branges,71056000AL0151,0,1.0,Maison,4.0,S,500.0,5.187914,46.643181
4731,110000.0,0.0,LE BOURG,71500.0,Branges,71056000AP0083,0,0.0,0,0.0,J,715.0,5.170372,46.64351
404,24000.0,0.0,EN LA MONTAGNE,71250.0,Bray,710570000B0418,0,0.0,0,0.0,BT,965.0,4.725894,46.497978
405,24000.0,0.0,EN LA MONTAGNE,71250.0,Bray,710570000B0419,0,0.0,0,0.0,P,5094.0,4.725435,46.498179
407,24000.0,0.0,LES BRUYERES,71250.0,Bray,71057000ZD0011,0,0.0,0,0.0,P,25780.0,4.712826000000001,46.508275
307,76000.0,9999.0,LES COURS JACOB,71250.0,Bray,710570000A0627,1,2.0,Appartement,2.0,0,0.0,4.7168730000000005,46.506075
308,76000.0,9999.0,LES COURS JACOB,71250.0,Bray,710570000A0627,1,3.0,Dépendance,0.0,0,0.0,4.7168730000000005,46.506075
306,76000.0,9999.0,LES COURS JACOB,71250.0,Bray,710570000A0627,1,3.0,Dépendance,0.0,0,0.0,4.7168730000000005,46.506075
406,24000.0,0.0,LES GRANDES BRUYERES,71250.0,Bray,71057000ZD0007,0,0.0,0,0.0,P,73970.0,4.706397,46.505711
4937,130000.0,263.0,RUE DES GRANDES TERRES,71290.0,Brienne,71061000ZB0332,0,1.0,Maison,4.0,S,1364.0,5.027591999999999,46.562222
4940,130000.0,263.0,RUE DES GRANDES TERRES,71290.0,Brienne,71061000ZB0332,0,3.0,Dépendance,0.0,P,347.0,5.027591999999999,46.562222
5000,165000.0,81.0,CHEM VIEUX,71290.0,Brienne,71061000ZB0334,0,1.0,Maison,5.0,AG,600.0,5.027786,46.561909
4999,165000.0,81.0,CHEM VIEUX,71290.0,Brienne,71061000ZB0334,0,1.0,Maison,5.0,S,1000.0,5.027786,46.561909
4939,130000.0,263.0,RUE DES GRANDES TERRES,71290.0,Brienne,71061000ZB0332,0,1.0,Maison,4.0,P,347.0,5.027591999999999,46.562222
4938,130000.0,263.0,RUE DES GRANDES TERRES,71290.0,Brienne,71061000ZB0332,0,3.0,Dépendance,0.0,S,1364.0,5.027591999999999,46.562222
5096,202000.0,939.0,RTE DE LOUHANS,71290.0,Brienne,71061000ZB0374,0,1.0,Maison,9.0,AG,1858.0,5.027680999999999,46.564190999999994
5097,202000.0,939.0,RTE DE LOUHANS,71290.0,Brienne,71061000ZB0374,0,1.0,Maison,9.0,S,1000.0,5.027680999999999,46.564190999999994
4000,139000.0,0.0,LA GRANDE TOILLE,71190.0,Brion,710620000D0094,0,0.0,0,0.0,T,1700.0,4.249272,46.924468
3364,24800.0,5086.0,CHAMP CORNU,71190.0,Brion,710620000C0943,0,1.0,Maison,3.0,S,700.0,4.248426,46.900724
3676,149150.0,5173.0,LE CREUX PITOIS,71190.0,Brion,710620000D0285,0,1.0,Maison,6.0,S,500.0,4.251126,46.928107000000004
4022,1500.0,0.0,CHEMIN DE GRAVAGNON,71190.0,Brion,710620000B0118,0,0.0,0,0.0,BT,1953.0,4.2346129999999995,46.907309999999995
4021,1500.0,0.0,PRE NEUF,71190.0,Brion,710620000B0117,0,0.0,0,0.0,BT,600.0,4.234628,46.907613
3633,45000.0,0.0,PRE AU PRETRE,71190.0,Brion,710620000C0222,0,0.0,0,0.0,P,14020.0,4.242198,46.896346
3632,45000.0,0.0,PRE AU PRETRE,71190.0,Brion,710620000C0222,0,0.0,0,0.0,E,11360.0,4.242198,46.896346
3631,5000.0,0.0,PRE AU PRETRE,71190.0,Brion,710620000C0224,0,0.0,0,0.0,BT,890.0,4.241358999999999,46.8956
3630,5000.0,0.0,PRE AU PRETRE,71190.0,Brion,710620000C0223,0,0.0,0,0.0,BT,4160.0,4.241438,46.896557
2972,165000.0,5140.0,GUENAND,71190.0,Brion,710620000C0818,0,1.0,Maison,4.0,S,1685.0,4.24865,46.915493
3492,100000.0,5041.0,GUENAND,71190.0,Brion,710620000B0323,0,1.0,Maison,5.0,J,1074.0,4.243393,46.917252000000005
3675,149150.0,5173.0,LE CREUX PITOIS,71190.0,Brion,710620000D0285,0,1.0,Maison,6.0,J,1773.0,4.251126,46.928107000000004
3491,100000.0,5041.0,GUENAND,71190.0,Brion,710620000B0323,0,1.0,Maison,5.0,S,810.0,4.243393,46.917252000000005
4001,139000.0,0.0,LA GRANDE TOILLE,71190.0,Brion,710620000D0095,0,0.0,0,0.0,T,910.0,4.249443,46.924242
4002,139000.0,5019.0,LA GARCHERE,71190.0,Brion,710620000D0097,0,1.0,Maison,7.0,S,175.0,4.249436,46.924532
4003,139000.0,0.0,LA GRANDE TOILLE,71190.0,Brion,710620000D0098,0,0.0,0,0.0,S,396.0,4.2496,46.924574
2190,60000.0,14.0,RTE DE MARMAGNE,71190.0,Broye,710630000I0395,0,1.0,Maison,5.0,S,512.0,4.297608,46.863828999999996
4025,11000.0,0.0,LES TAILLES,71190.0,Broye,710630000E0336,0,0.0,0,0.0,T,1100.0,4.335401,46.872310999999996
4026,11000.0,0.0,LES TAILLES,71190.0,Broye,710630000E0337,0,0.0,0,0.0,T,420.0,4.335312999999999,46.871965
3563,70696.0,0.0,LE CHAMP GUINOT,71190.0,Broye,710630000F0177,0,0.0,0,0.0,BR,1300.0,4.3181449999999995,46.877133
3180,73000.0,0.0,LES IGOTS,71190.0,Broye,710630000I0777,0,0.0,0,0.0,T,109.0,4.289016,46.865918
4027,11000.0,0.0,LES TAILLES,71190.0,Broye,710630000E0338,0,0.0,0,0.0,T,780.0,4.335156,46.872209000000005
4028,11000.0,0.0,LES TAILLES,71190.0,Broye,710630000E0339,0,0.0,0,0.0,T,400.0,4.335021,46.872496999999996
3573,70696.0,0.0,LES TAILLES DES RONCES,71190.0,Broye,710630000F0252,0,0.0,0,0.0,BR,7468.0,4.316418,46.875634999999996
3179,73000.0,1.0,RTE DE MESVRES,71190.0,Broye,710630000I0773,0,1.0,Maison,6.0,0,0.0,4.288901,46.86608
4029,11000.0,0.0,LES PRES DU DUEZ,71190.0,Broye,710630000E0342,0,0.0,0,0.0,P,21335.0,4.333953,46.87191
3565,70696.0,0.0,LA GARENNE,71190.0,Broye,710630000F0192,0,0.0,0,0.0,BR,11925.0,4.318928,46.876585999999996
3566,70696.0,0.0,LA GARENNE,71190.0,Broye,710630000F0193,0,0.0,0,0.0,BR,6580.0,4.3184569999999995,46.87576
3569,70696.0,0.0,SUR LA LOUCHE,71190.0,Broye,710630000F0198,0,0.0,0,0.0,BR,6065.0,4.321339,46.877703000000004
2191,60000.0,14.0,RTE DE MARMAGNE,71190.0,Broye,710630000I0395,0,1.0,Maison,5.0,T,708.0,4.297608,46.863828999999996
3568,70696.0,0.0,LE CHAMP GUINOT,71190.0,Broye,710630000F0197,0,0.0,0,0.0,BR,5300.0,4.321046,46.876937
3567,70696.0,0.0,LE CHAMP GUINOT,71190.0,Broye,710630000F0195,0,0.0,0,0.0,BR,2560.0,4.320380999999999,46.876515000000005
3571,70696.0,0.0,LES TAILLES DES RONCES,71190.0,Broye,710630000F0248,0,0.0,0,0.0,BR,3630.0,4.317564,46.874606
3574,70696.0,0.0,LES GRANGES,71190.0,Broye,710630000F0257,0,0.0,0,0.0,BR,1440.0,4.316007,46.875215000000004
3572,70696.0,0.0,LES TAILLES DES RONCES,71190.0,Broye,710630000F0250,0,0.0,0,0.0,BR,4812.0,4.317483,46.875232000000004
3564,70696.0,0.0,LE CHAMP GUINOT,71190.0,Broye,710630000F0191,0,0.0,0,0.0,BR,9660.0,4.3189,46.877288
3562,70696.0,0.0,LE MONT JEUNOT,71190.0,Broye,710630000F0175,0,0.0,0,0.0,BR,8960.0,4.317025,46.876538000000004
3570,70696.0,0.0,LES TAILLES DES RONCES,71190.0,Broye,710630000F0247,0,0.0,0,0.0,BR,15580.0,4.31861,46.87487
4024,11000.0,0.0,LES TAILLES,71190.0,Broye,710630000E0335,0,0.0,0,0.0,T,920.0,4.335585,46.872289
4018,350.0,0.0,CHAMP DE L ECHENAUD,71190.0,Broye,710630000D0215,0,0.0,0,0.0,T,2036.0,4.341094,46.869038
2373,650.0,0.0,MONT FENAUD,71190.0,Broye,710630000F0362,0,0.0,0,0.0,S,174.0,4.316758,46.869098
4023,11000.0,0.0,LES TAILLES,71190.0,Broye,710630000E0334,0,0.0,0,0.0,P,1828.0,4.3359309999999995,46.872305
5865,200.0,0.0,LES RETTIERES,71500.0,Bruailles,71064000ZR0185,0,0.0,0,0.0,AB,1456.0,0.0,0.0
5843,124500.0,1045.0,RTE DE LA CHICHEVIERE,71500.0,Bruailles,71064000ZC0078,0,1.0,Maison,4.0,S,1249.0,5.2707809999999995,46.599641999999996
5310,115000.0,0.0,LES CHAINOTS,71500.0,Bruailles,71064000ZB0056,0,0.0,0,0.0,P,5870.0,5.290935,46.60321
5311,115000.0,0.0,LES CHAINOTS,71500.0,Bruailles,71064000ZB0060,0,0.0,0,0.0,T,4158.0,5.28849,46.605536
4386,23000.0,0.0,CHAMP DE COURCELLE,71500.0,Bruailles,71064000ZR0193,0,0.0,0,0.0,P,72.0,0.0,0.0
5309,115000.0,0.0,LES BOIS ROUGES,71500.0,Bruailles,710640000E0674,0,0.0,0,0.0,BS,8640.0,5.290691000000001,46.602209
4397,2000.0,0.0,BOIS RENAUD,71500.0,Bruailles,71064000ZO0014,0,0.0,0,0.0,P,10985.0,5.229858,46.608135
5312,115000.0,0.0,PRE BANU,71500.0,Bruailles,71064000ZB0174,0,0.0,0,0.0,P,8275.0,5.288977,46.610673
5867,200.0,0.0,LES RETTIERES,71500.0,Bruailles,71064000ZR0191,0,0.0,0,0.0,P,167.0,0.0,0.0
5812,500.0,0.0,LES GRANDES RIPPES,71500.0,Bruailles,71064000ZK0178,0,0.0,0,0.0,T,600.0,5.257761,46.593368
5313,115000.0,0.0,LES HUICHARDS,71500.0,Bruailles,71064000ZI0058,0,0.0,0,0.0,P,9250.0,5.271166,46.579133
5314,115000.0,0.0,LES HUICHARDS,71500.0,Bruailles,71064000ZI0058,0,0.0,0,0.0,T,18298.0,5.271166,46.579133
5317,115000.0,0.0,LES HUICHARDS,71500.0,Bruailles,71064000ZI0317,0,0.0,0,0.0,T,6452.0,5.268105,46.579237
5316,115000.0,0.0,LES HUICHARDS,71500.0,Bruailles,71064000ZI0317,0,0.0,0,0.0,P,3289.0,5.268105,46.579237
5315,115000.0,0.0,LES HUICHARDS,71500.0,Bruailles,71064000ZI0058,0,0.0,0,0.0,P,10923.0,5.271166,46.579133
5866,200.0,0.0,LES RETTIERES,71500.0,Bruailles,71064000ZR0188,0,0.0,0,0.0,T,712.0,0.0,0.0
4401,4314.0,0.0,LE CHAMP BOSSU,71500.0,Bruailles,71064000ZA0061,0,0.0,0,0.0,T,13161.0,5.261692,46.615943
5308,115000.0,0.0,CHAMP DU FOUR,71500.0,Bruailles,710640000E0670,0,0.0,0,0.0,BS,5405.0,5.289845,46.603151000000004
609,600.0,0.0,PRE DE BUTAUD,71250.0,Buffières,710650000B0604,0,0.0,0,0.0,P,5670.0,4.538597,46.430924
610,200.0,0.0,LES MIDELLES,71250.0,Buffières,710650000E0471,0,0.0,0,0.0,P,1603.0,4.535953,46.427583
637,30000.0,0.0,AUX GRANDES RAYES,71460.0,Burnand,71067000ZD0088,0,0.0,0,0.0,T,22010.0,4.641008,46.589917
638,30000.0,0.0,AUX GRANDES RAYES,71460.0,Burnand,71067000ZD0088,0,0.0,0,0.0,T,22010.0,4.641008,46.589917
1248,245500.0,5102.0,LES FOURNEAUX,71960.0,Bussières,710690000A1376,0,1.0,Maison,5.0,S,1354.0,4.697188,46.336952000000004
1251,245500.0,0.0,LES FOURNEAUX,71960.0,Bussières,710690000A1936,0,0.0,0,0.0,S,115.0,4.696886,46.336864
1250,245500.0,0.0,LES FOURNEAUX,71960.0,Bussières,710690000A1936,0,0.0,0,0.0,AG,231.0,4.696886,46.336864
371,15000.0,0.0,EN MONSARD,71960.0,Bussières,710690000A0203,0,0.0,0,0.0,BT,2450.0,4.713639,46.340127
370,15000.0,0.0,EN MONSARD,71960.0,Bussières,710690000A0202,0,0.0,0,0.0,BT,2197.0,4.714766,46.340378
1249,245500.0,5102.0,LES FOURNEAUX,71960.0,Bussières,710690000A1376,0,1.0,Maison,5.0,AG,1921.0,4.697188,46.336952000000004
369,15000.0,0.0,EN MONSARD,71960.0,Bussières,710690000A0201,0,0.0,0,0.0,BT,3050.0,4.713687,46.340297
368,15000.0,0.0,EN MONSARD,71960.0,Bussières,710690000A0199,0,0.0,0,0.0,BT,1528.0,4.713972,46.340692
366,15000.0,0.0,EN MONSARD,71960.0,Bussières,710690000A0198,0,0.0,0,0.0,T,400.0,4.714839,46.340911
367,15000.0,0.0,EN MONSARD,71960.0,Bussières,710690000A0199,0,0.0,0,0.0,T,3100.0,4.713972,46.340692
365,15000.0,0.0,EN MONSARD,71960.0,Bussières,710690000A0198,0,0.0,0,0.0,BT,307.0,4.714839,46.340911
621,52000.0,5024.0,EN ARDILLIER,71960.0,Bussières,710690000A0253,0,1.0,Maison,2.0,S,605.0,4.717916000000001,46.336605
622,52000.0,0.0,EN ARDILLIER,71960.0,Bussières,710690000A0254,0,0.0,0,0.0,T,230.0,4.717944999999999,46.336757
